Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729778379287,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,64,63,64,64,62,61,62,61,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,35.580474853515625,68719476736,1073741824,28004278272,49020928
201,1729778379287,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,64,63,64,64,62,61,62,61,50,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,35.580474853515625,68719476736,1073741824,28007677952,49020928
207,1729778379489,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,64,63,64,64,62,61,62,61,30.000001907348633,0,30.000001907348633,0,15.000000953674316,0,0,0,75,0,19.047618865966797,0,23.809524536132813,0,30.000001907348633,0,35.580474853515625,68719476736,1073741824,28033810432,49020928
200,1729778379696,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,64,63,64,64,62,61,62,61,19.047618865966797,0,70,0,4.761904716491699,0,4.761904716491699,0,14.285715103149414,0,25,0,38.095237731933594,0,23.809524536132813,0,35.580474853515625,68719476736,1073741824,28074414080,49020928
204,1729778379897,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,64,63,64,64,62,61,62,61,45,0,0,0,0,0,0,0,10.526315689086914,0,9.090909004211426,0,52.38095474243164,0,9.523809432983398,0,35.580474853515625,68719476736,1073741824,28107997184,49020928
205,1729778380103,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,68,68,67,67,65,83,65,65,0,13.636363983154297,0,42.85714340209961,0,0,0,14.285715103149414,0,10,0,5,0,0,0,35.580474853515625,68719476736,1073741824,28140740608,49020928
205,1729778380308,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,68,68,67,67,65,83,65,5,0,0,0,50,0,0,0,52.38095474243164,0,0,0,4.761904716491699,0,0,0,41.098514556884766,68719476736,1073741824,28162371584,49020928
203,1729778380514,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,68,68,67,67,65,83,65,9.090909004211426,0,0,0,75,0,0,0,28.571430206298828,0,0,0,0,0,0,0,41.098514556884766,68719476736,1073741824,28177981440,49020928
208,1729778380719,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,68,68,67,67,65,83,65,15.000000953674316,0,0,0,19.047618865966797,0,0,0,0,0,14.285715103149414,0,57.894737243652344,0,0,0,41.098514556884766,68719476736,1073741824,28189151232,49020928
208,1729778380928,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,68,68,67,67,65,83,65,5,0,0,0,0,0,0,0,4.761904716491699,0,100,0,8.69565200805664,0,0,0,41.098514556884766,68719476736,1073741824,28200742912,49020928
