Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729789438270,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,60,61,60,61,60,59,60,59,33.333335876464844,0,0,0,0,0,0,0,50,0,0,0,0,0,33.333335876464844,0,36.77980041503906,68719476736,1073741824,29061771264,49020928
204,1729789438270,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,60,61,60,61,60,59,60,59,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.77980041503906,68719476736,1073741824,29064900608,49020928
204,1729789438475,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,72,69,88,70,69,68,70,66,30.000001907348633,0,10,0,9.523809432983398,0,0,0,31.81818199157715,0,95,0,28.571430206298828,0,15.789472579956055,0,36.77980041503906,68719476736,1073741824,29064900608,49020928
204,1729789438679,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,72,69,88,70,69,68,70,66,35,0,40,0,30.000001907348633,0,0,0,30.000001907348633,0,33.333335876464844,0,25,0,10,0,36.61238098144531,68719476736,1073741824,29064900608,49020928
202,1729789438884,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,72,69,88,70,69,68,70,66,10,0,0,0,71.42857360839844,0,0,0,0,0,5,0,4.761904716491699,0,28.571430206298828,0,36.61238098144531,68719476736,1073741824,29064900608,49020928
204,1729789439086,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,72,69,88,70,69,68,70,66,14.285715103149414,0,10,0,0,0,5,0,50,0,9.523809432983398,0,10,0,35,0,36.61238098144531,68719476736,1073741824,29173915648,49020928
203,1729789439291,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,72,69,88,70,69,68,70,66,23.809524536132813,0,60.000003814697266,0,0,0,0,0,4.761904716491699,0,10.526315689086914,0,14.285715103149414,0,4.761904716491699,0,36.61238098144531,68719476736,1073741824,29193887744,49020928
199,1729789439495,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,66,67,68,70,88,68,70,5,0,100,0,0,0,0,0,4.761904716491699,0,4.761904716491699,0,0,0,0,0,36.61238098144531,68719476736,1073741824,29202063360,49020928
200,1729789439695,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,66,67,68,70,88,68,70,10.526315689086914,0,100,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,51.39060592651367,68719476736,1073741824,29207625728,49020928
201,1729789439896,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,66,67,68,70,88,68,70,13.636363983154297,0,18.18181800842285,0,52.6315803527832,0,0,0,30.000001907348633,0,5,0,0,0,0,0,51.39060592651367,68719476736,1073741824,29213294592,49020928
203,1729789440099,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,66,67,68,70,88,68,70,10.526315689086914,0,0,0,55,0,42.85714340209961,0,9.523809432983398,0,0,0,9.523809432983398,0,4.761904716491699,0,51.39060592651367,68719476736,1073741824,29218603008,49020928
