Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729788873326,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,61,62,62,62,62,61,61,60,33.333335876464844,0,0,0,0,0,0,0,66.66667175292969,0,33.333335876464844,0,0,0,0,0,38.36098861694336,68719476736,1073741824,29156732928,49020928
199,1729788873326,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,61,62,62,62,62,61,61,60,NaN,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,38.36098861694336,68719476736,1073741824,29159124992,49020928
201,1729788873527,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,75,67,68,76,68,77,67,67,38.095237731933594,0,33.333335876464844,0,9.523809432983398,0,15.000000953674316,4.761904716491699,26.3157901763916,0,38.095237731933594,0,70,0,25,0,38.36098861694336,68719476736,1073741824,29173620736,49020928
203,1729788873728,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,75,67,68,76,68,77,67,67,70,0,20,0,15.789472579956055,0,5,0,30.000001907348633,0,26.3157901763916,0,23.809524536132813,5,15.789472579956055,0,36.2166862487793,68719476736,1073741824,29198077952,49020928
204,1729788873932,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,75,67,68,76,68,77,67,67,10,0,0,0,36.3636360168457,0,52.38095474243164,0,9.090909004211426,0,9.523809432983398,0,10.526315689086914,0,9.090909004211426,0,36.2166862487793,68719476736,1073741824,29212680192,49020928
201,1729788874137,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,75,67,68,76,68,77,67,67,23.809524536132813,0,5,0,0,0,0,0,15.000000953674316,0,40,0,47.619049072265625,0,10.526315689086914,0,36.2166862487793,68719476736,1073741824,29227085824,49020928
202,1729788874339,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,75,67,68,76,68,77,67,67,15.000000953674316,0,9.523809432983398,0,0,0,5,0,5,0,76.19047546386719,0,0,0,0,0,36.2166862487793,68719476736,1073741824,29249486848,49020928
204,1729788874542,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,89,68,70,68,67,68,66,28.571430206298828,0,0,0,0,0,9.523809432983398,0,55,0,10,0,9.523809432983398,0,25,0,36.2166862487793,68719476736,1073741824,29252976640,49020928
202,1729788874747,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,89,68,70,68,67,68,66,20,0,0,0,0,0,0,0,9.523809432983398,0,85,0,0,0,4.761904716491699,0,46.8643798828125,68719476736,1073741824,29256744960,49020928
203,1729788874949,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,89,68,70,68,67,68,66,30.000001907348633,0,0,0,47.619049072265625,0,0,0,10,0,0,0,0,0,23.809524536132813,0,46.8643798828125,68719476736,1073741824,29263208448,49020928
203,1729788875153,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,89,68,70,68,67,68,66,35,0,0,0,0,0,0,0,4.761904716491699,0,14.285715103149414,0,25,0,31.57894515991211,0,46.8643798828125,68719476736,1073741824,29259149312,49020928
199,1729788875357,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,89,68,70,68,67,68,66,15.000000953674316,0,4.545454502105713,0,0,0,0,0,5,0,20,0,100,0,9.523809432983398,0,46.8643798828125,68719476736,1073741824,29266669568,49020928
202,1729788875557,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,70,93,74,68,70,68,67,23.809524536132813,0,0,0,0,0,0,0,15.789472579956055,0,35,0,40,0,0,0,46.8643798828125,68719476736,1073741824,29263720448,49020928
199,1729788875759,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,70,93,74,68,70,68,67,5.263157844543457,0,0,0,100,0,0,0,9.523809432983398,0,0,0,5,0,0,0,69.15625,68719476736,1073741824,29286039552,49020928
199,1729788875960,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,70,93,74,68,70,68,67,28.571430206298828,20,25,19.047618865966797,95.23809814453125,20,23.809524536132813,25,28.571430206298828,19.047618865966797,25,20,20,20,23.809524536132813,15.000000953674316,69.15625,68719476736,1073741824,29359751168,49020928
204,1729788876160,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,70,93,74,68,70,68,67,100,100,100,100,100,100,100,95.23809814453125,100,100,100,100,100,100,100,100,69.15625,68719476736,1073741824,29380276224,49020928
200,1729788876365,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,70,93,74,68,70,68,67,45,42.85714340209961,40,40,40,40,100,36.842105865478516,40,40,40,42.85714340209961,42.85714340209961,40,42.85714340209961,42.85714340209961,69.15625,68719476736,1073741824,29323964416,49020928
14,1729788876567,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,67,66,66,66,65,67,74,20,0,0,0,0,0,50,0,5,0,9.090909004211426,0,0,0,0,0,69.15625,68719476736,1073741824,29142036480,49020928
