Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729777508285,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,75,72,78,73,73,71,75,72,NaN,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,49.789703369140625,68719476736,1073741824,27589046272,49020928
203,1729777508286,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,75,72,78,73,73,71,75,72,100,0,0,0,0,0,0,0,50,0,100,0,100,0,0,0,49.789703369140625,68719476736,1073741824,27589046272,49020928
199,1729777508490,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,75,72,78,73,73,71,75,72,45,4.545454502105713,20,0,20,0,14.285715103149414,0,42.105262756347656,0,71.42857360839844,0,42.105262756347656,0,23.809524536132813,0,49.789703369140625,68719476736,1073741824,27589046272,49020928
199,1729777508690,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,75,72,78,73,73,71,75,72,30.000001907348633,0,28.571430206298828,0,45,0,5.263157844543457,0,47.619049072265625,0,52.6315803527832,0,38.095237731933594,0,30.000001907348633,0,49.789703369140625,68719476736,1073741824,27589046272,49020928
201,1729777508890,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,71,73,73,76,71,72,72,30.000001907348633,0,15.789472579956055,0,0,0,4.761904716491699,0,10,0,20,0,20,0,42.85714340209961,0,49.789703369140625,68719476736,1073741824,27661438976,49020928
203,1729777509092,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,71,73,73,76,71,72,72,28.571430206298828,0,19.047618865966797,0,5,0,0,0,36.842105865478516,0,20,0,15.000000953674316,0,15.000000953674316,0,52.11796569824219,68719476736,1073741824,27678437376,49020928
202,1729777509295,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,71,73,73,76,71,72,72,10.526315689086914,0,73.68421173095703,4.761904716491699,0,0,4.761904716491699,0,19.047618865966797,0,9.523809432983398,0,5,0,0,0,52.11796569824219,68719476736,1073741824,27698348032,49020928
204,1729777509498,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,71,73,73,76,71,72,72,31.81818199157715,4.761904716491699,76.19047546386719,0,19.047618865966797,0,19.047618865966797,0,42.85714340209961,0,26.3157901763916,0,20,0,19.047618865966797,0,52.11796569824219,68719476736,1073741824,27698348032,49020928
202,1729777509703,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,71,73,73,76,71,72,72,35,0,20,0,20,0,0,0,20,0,42.85714340209961,0,28.571430206298828,0,5,0,52.11796569824219,68719476736,1073741824,27698348032,49020928
203,1729777509906,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,73,71,75,72,71,70,77,71,36.842105865478516,0,0,0,20,0,15.000000953674316,0,25,0,42.85714340209961,0,35,0,25,0,52.11796569824219,68719476736,1073741824,27704635392,49020928
200,1729777510110,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,73,71,75,72,71,70,77,71,42.85714340209961,0,18.18181800842285,0,9.523809432983398,0,23.809524536132813,0,30.000001907348633,0,38.095237731933594,0,33.333335876464844,0,23.809524536132813,0,64.11390686035156,68719476736,1073741824,27725570048,49020928
199,1729777510311,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,73,71,75,72,71,70,77,71,25,0,52.6315803527832,0,0,0,5,0,19.047618865966797,0,10.526315689086914,0,15.000000953674316,0,25,0,64.11390686035156,68719476736,1073741824,27745202176,49020928
200,1729777510511,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,73,71,75,72,71,70,77,71,25,0,50,0,0,0,0,0,0,0,55,0,0,0,0,0,64.11390686035156,68719476736,1073741824,27755683840,49020928
