Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729777831137,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,61,62,62,62,61,61,61,50,0,0,0,0,0,0,0,33.333335876464844,0,0,0,0,0,0,0,38.091400146484375,68719476736,1073741824,28032249856,49020928
204,1729777831137,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,61,62,62,62,61,61,61,50,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,38.091400146484375,68719476736,1073741824,28035170304,49020928
203,1729777831342,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,61,62,62,62,61,61,61,30.000001907348633,0,5,0,25,0,0,0,95,0,28.571430206298828,0,27.272727966308594,0,10.526315689086914,0,38.091400146484375,68719476736,1073741824,28060794880,49020928
199,1729777831546,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,61,62,62,62,61,61,61,20,0,4.761904716491699,0,100,0,0,0,28.571430206298828,0,35,0,5,0,13.636363983154297,0,38.091400146484375,68719476736,1073741824,28099547136,49020928
200,1729777831746,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,61,62,62,62,61,61,61,5.263157844543457,0,23.809524536132813,0,5,0,0,0,5,0,9.523809432983398,0,75,0,0,0,38.091400146484375,68719476736,1073741824,28099547136,49020928
204,1729777831947,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,90,66,66,68,65,65,65,64,66.66667175292969,0,0,0,0,0,0,0,5,0,0,0,40,0,0,0,38.091400146484375,68719476736,1073741824,28163600384,49020928
204,1729777832152,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,90,66,66,68,65,65,65,64,85.71428680419922,0,0,0,0,0,0,0,10,0,0,0,4.761904716491699,0,0,0,40.80526351928711,68719476736,1073741824,28189716480,49020928
200,1729777832357,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,90,66,66,68,65,65,65,64,20,0,10,0,4.761904716491699,0,4.761904716491699,0,5,0,40.90909194946289,0,55,0,0,0,40.80526351928711,68719476736,1073741824,28201914368,49020928
202,1729777832558,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,90,66,66,68,65,65,65,64,5,0,25,0,0,0,30.000001907348633,0,5,0,15.789472579956055,0,35,0,0,0,40.80526351928711,68719476736,1073741824,28201914368,49020928
201,1729777832760,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,90,66,66,68,65,65,65,64,10,0,0,0,0,0,0,0,35,0,20,0,5,0,52.38095474243164,0,40.80526351928711,68719476736,1073741824,28201914368,49020928
202,1729777832963,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,66,67,67,69,65,68,88,28.571430206298828,0,9.090909004211426,0,4.761904716491699,0,50,0,9.523809432983398,0,5,0,25,0,28.571430206298828,0,40.80526351928711,68719476736,1073741824,28234326016,49020928
203,1729777833166,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,66,67,67,69,65,68,88,30.000001907348633,0,5.263157844543457,0,5.263157844543457,0,5,0,25,0,61.904762268066406,0,15.000000953674316,0,5,0,63.355953216552734,68719476736,1073741824,28249169920,49020928
203,1729777833370,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,66,67,67,69,65,68,88,85,0,0,0,19.047618865966797,0,0,0,4.761904716491699,0,0,0,0,0,0,0,63.355953216552734,68719476736,1073741824,28270575616,49020928
200,1729777833574,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,66,67,67,69,65,68,88,80.95238494873047,0,0,0,0,0,0,0,10,0,9.523809432983398,0,5,0,21.052631378173828,0,63.355953216552734,68719476736,1073741824,28314374144,49020928
202,1729777833776,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,66,67,67,69,65,68,88,5,0,0,0,0,0,0,0,0,0,0,0,57.142860412597656,0,42.85714340209961,0,63.355953216552734,68719476736,1073741824,28314374144,49020928
200,1729777833978,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,65,63,66,62,62,63,61,5,0,0,0,0,0,0,0,55,0,0,0,100,0,0,0,63.355953216552734,68719476736,1073741824,28305084416,49020928
18,1729777834180,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,65,63,66,62,62,63,61,10,0,9.523809432983398,0,0,0,0,0,5,0,5,0,15.000000953674316,0,0,0,68.0368881225586,68719476736,1073741824,28037644288,49020928
