Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729719532582,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,75,88,73,74,72,73,72,66.66667175292969,0,0,0,0,0,0,0,50,0,NaN,0,0,0,50,0,67.6671142578125,68719476736,0,36752363520,0
50,1729719532582,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,75,88,73,74,72,73,72,NaN,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,67.6671142578125,68719476736,0,36755124224,0
49,1729719532633,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,75,88,73,74,72,73,72,50,0,57.142860412597656,0,33.333335876464844,16.666667938232422,20,0,40,0,25,0,40,0,66.66667175292969,0,67.6671142578125,68719476736,0,36759928832,0
49,1729719532684,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,75,88,73,74,72,73,72,60.000003814697266,0,25,0,20,0,83.33332824707031,0,40,0,50,0,60.000003814697266,0,50,0,70.38582611083984,68719476736,0,36764905472,0
49,1729719532734,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,75,88,73,74,72,73,72,60.000003814697266,0,20,0,40,0,75,0,60.000003814697266,0,40,0,40,0,40,0,70.38582611083984,68719476736,0,36768579584,0
52,1729719532784,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,75,88,73,74,72,73,72,75,0,80,0,50,0,50,0,60.000003814697266,0,60.000003814697266,0,60.000003814697266,20,66.66667175292969,0,70.38582611083984,68719476736,0,36769144832,0
51,1729719532837,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,75,88,73,74,72,73,72,60.000003814697266,0,60.000003814697266,16.666667938232422,83.33332824707031,0,50,0,60.000003814697266,0,40,0,50,0,50,0,70.38582611083984,68719476736,0,36769144832,0
53,1729719532890,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,75,88,73,74,72,73,72,50,0,66.66667175292969,0,60.000003814697266,0,40,0,40,0,60.000003814697266,0,60.000003814697266,0,83.33332824707031,0,70.38582611083984,68719476736,0,36769144832,0
53,1729719532944,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,75,88,73,74,72,73,72,50,0,40,0,33.333335876464844,0,66.66667175292969,0,33.333335876464844,0,33.333335876464844,0,50,0,20,0,70.38582611083984,68719476736,0,36769144832,0
51,1729719532998,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,75,88,73,74,72,73,72,40,0,0,0,33.333335876464844,16.666667938232422,0,0,20,0,20,0,28.571430206298828,0,20,0,70.38582611083984,68719476736,0,36769144832,0
53,1729719533049,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,75,88,73,74,72,73,72,25,0,0,0,0,0,0,0,40,0,50,0,0,0,16.666667938232422,0,70.38582611083984,68719476736,0,36769144832,0
52,1729719533103,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,75,88,73,74,72,73,72,33.333335876464844,0,20,0,0,0,14.285715103149414,0,16.666667938232422,0,50,0,33.333335876464844,0,0,0,70.38582611083984,68719476736,0,36769144832,0
52,1729719533156,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,75,88,73,74,72,73,72,66.66667175292969,0,0,0,16.666667938232422,0,0,0,40,0,0,0,20,0,0,0,70.38582611083984,68719476736,0,36769144832,0
52,1729719533210,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,75,88,73,74,72,73,72,33.333335876464844,0,0,0,0,0,0,0,20,0,28.571430206298828,16.666667938232422,66.66667175292969,0,0,0,70.38582611083984,68719476736,0,36769144832,0
53,1729719533263,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,75,88,73,74,72,73,72,40,0,16.666667938232422,0,0,0,0,0,50,0,0,0,0,0,42.85714340209961,0,70.38582611083984,68719476736,0,36769144832,0
52,1729719533317,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,75,88,73,74,72,73,72,25,0,33.333335876464844,0,0,0,0,0,33.333335876464844,0,25,0,0,0,0,0,70.38582611083984,68719476736,0,36769144832,0
52,1729719533370,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,75,88,73,74,72,73,72,33.333335876464844,0,0,0,0,0,0,0,0,0,50,0,16.666667938232422,0,50,0,70.38582611083984,68719476736,0,36769144832,0
51,1729719533422,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,75,88,73,74,72,73,72,40,0,20,0,0,0,16.666667938232422,0,20,0,33.333335876464844,0,33.333335876464844,0,40,0,70.38582611083984,68719476736,0,36769144832,0
54,1729719533475,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,75,88,73,74,72,73,72,50,0,33.333335876464844,0,20,0,0,0,20,0,0,0,25,0,0,0,70.38582611083984,68719476736,0,36769144832,0
52,1729719533530,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,73,74,79,74,73,73,72,40,0,20,0,28.571430206298828,0,20,0,16.666667938232422,0,0,0,50,0,28.571430206298828,0,70.38582611083984,68719476736,0,36769144832,0
49,1729719533583,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,73,74,79,74,73,73,72,33.333335876464844,0,20,0,0,0,0,0,40,0,42.85714340209961,0,0,0,0,0,70.38582611083984,68719476736,0,36836769792,0
50,1729719533634,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,73,74,79,74,73,73,72,25,0,16.666667938232422,0,0,0,0,0,40,0,25,0,20,0,20,0,70.38582611083984,68719476736,0,36842192896,0
51,1729719533685,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,73,74,79,74,73,73,72,40,0,40,0,0,0,0,0,20,0,33.333335876464844,0,50,0,0,0,72.15800476074219,68719476736,0,36846600192,0
52,1729719533737,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,73,74,79,74,73,73,72,50,0,0,0,0,0,16.666667938232422,0,20,0,25,0,0,0,50,0,72.15800476074219,68719476736,0,36851818496,0
51,1729719533790,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,73,74,79,74,73,73,72,40,0,0,0,16.666667938232422,0,0,0,33.333335876464844,0,50,0,33.333335876464844,0,0,0,72.15800476074219,68719476736,0,36855238656,0
54,1729719533842,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,73,74,79,74,73,73,72,40,0,20,0,25,0,0,0,40,0,0,0,0,0,33.333335876464844,0,72.15800476074219,68719476736,0,36860420096,0
