Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729779086695,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,61,63,61,61,60,59,60,59,50,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,36.363643646240234,68719476736,1073741824,28001574912,49020928
203,1729779086696,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,61,63,61,61,60,59,60,59,50,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,36.363643646240234,68719476736,1073741824,28001574912,49020928
200,1729779086900,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,61,63,61,61,60,59,60,59,30.000001907348633,0,23.809524536132813,0,0,0,4.761904716491699,0,33.333335876464844,0,33.333335876464844,0,95.23809814453125,0,14.285715103149414,0,36.363643646240234,68719476736,1073741824,28001574912,49020928
201,1729779087100,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,61,63,61,61,60,59,60,59,80,0,15.000000953674316,0,0,0,0,0,26.3157901763916,0,10.526315689086914,0,47.36842346191406,0,25,0,36.363643646240234,68719476736,1073741824,28001574912,49020928
204,1729779087302,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,91,67,67,68,65,65,66,64,35,0,0,0,0,0,0,0,4.761904716491699,0,4.761904716491699,0,0,0,66.66667175292969,0,37.35127639770508,68719476736,1073741824,28001574912,49020928
204,1729779087507,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,91,67,67,68,65,65,66,64,45,0,0,0,0,0,0,0,25,0,5,0,0,0,35,0,37.35127639770508,68719476736,1073741824,28134252544,49020928
200,1729779087712,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,91,67,67,68,65,65,66,64,9.523809432983398,0,0,0,0,0,0,0,4.761904716491699,0,100,0,0,0,0,0,37.35127639770508,68719476736,1073741824,28160413696,49020928
199,1729779087913,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,91,67,67,68,65,65,66,64,5,0,0,0,0,0,0,0,0,0,100,0,9.090909004211426,0,0,0,37.35127639770508,68719476736,1073741824,28169900032,49020928
203,1729779088113,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,82,64,67,65,64,65,64,19.047618865966797,0,45,0,0,0,5,0,47.619049072265625,0,5.263157844543457,0,5,0,0,0,37.35127639770508,68719476736,1073741824,28169900032,49020928
204,1729779088317,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,82,64,67,65,64,65,64,5,0,0,0,0,0,0,0,5,0,90.90909576416016,0,0,0,0,0,54.78754425048828,68719476736,1073741824,28169900032,49020928
