Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729782723960,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,65,69,65,64,63,65,64,100,0,0,0,0,0,0,0,50,0,33.333335876464844,0,0,0,0,0,43.37056350708008,68719476736,1073741824,29351600128,49020928
201,1729782723960,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,65,69,65,64,63,65,64,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,43.37056350708008,68719476736,1073741824,29351600128,49020928
199,1729782724162,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,65,69,65,64,63,65,64,47.36842346191406,0,26.3157901763916,0,19.047618865966797,0,33.333335876464844,0,38.095237731933594,9.523809432983398,26.3157901763916,0,40,0,30.000001907348633,0,43.37056350708008,68719476736,1073741824,29351600128,49020928
200,1729782724362,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,68,69,73,73,69,87,69,50,0,35,0,36.842105865478516,0,25,0,36.842105865478516,0,50,0,42.85714340209961,0,25,0,47.385433197021484,68719476736,1073741824,29351600128,49020928
203,1729782724564,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,68,69,73,73,69,87,69,40,0,20,0,9.523809432983398,0,5,0,20,0,30.000001907348633,0,23.809524536132813,0,23.809524536132813,0,47.385433197021484,68719476736,1073741824,29351600128,49020928
199,1729782724767,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,68,69,73,73,69,87,69,45,0,14.285715103149414,0,5,0,5,4.761904716491699,25,0,33.333335876464844,0,36.842105865478516,0,15.000000953674316,0,47.385433197021484,68719476736,1073741824,29364482048,49020928
200,1729782724968,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,68,69,73,73,69,87,69,52.38095474243164,0,15.000000953674316,0,5,5,14.285715103149414,0,33.333335876464844,0,21.052631378173828,0,15.000000953674316,0,20,0,47.385433197021484,68719476736,1073741824,29364510720,49020928
204,1729782725168,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,68,69,73,73,69,87,69,40,5,20,0,15.000000953674316,0,10.526315689086914,0,35,0,40,0,33.333335876464844,0,30.000001907348633,0,47.385433197021484,68719476736,1073741824,29364297728,49020928
203,1729782725373,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,91,69,71,72,70,69,69,68,45,0,15.000000953674316,0,14.285715103149414,0,9.523809432983398,0,33.333335876464844,0,19.047618865966797,0,26.3157901763916,0,10,0,57.55610656738281,68719476736,1073741824,29364293632,49020928
203,1729782725577,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,91,69,71,72,70,69,69,68,38.095237731933594,0,15.000000953674316,0,5.263157844543457,0,9.523809432983398,0,35,0,35,0,23.809524536132813,0,23.809524536132813,0,57.55610656738281,68719476736,1073741824,29364183040,49020928
199,1729782725780,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,91,69,71,72,70,69,69,68,36.842105865478516,0,14.285715103149414,0,22.72727394104004,0,10,0,19.047618865966797,0,25,0,35,0,21.052631378173828,0,57.55610656738281,68719476736,1073741824,29364224000,49020928
199,1729782725981,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,91,69,71,72,70,69,69,68,42.85714340209961,0,15.000000953674316,0,15.789472579956055,0,15.789472579956055,0,21.052631378173828,0,40,0,20,0,28.571430206298828,0,57.55610656738281,68719476736,1073741824,29366837248,49020928
199,1729782726180,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,91,69,71,72,70,69,69,68,65,0,21.052631378173828,0,10,0,35,0,40,0,25,0,20,0,15.789472579956055,0,57.55610656738281,68719476736,1073741824,29366837248,49020928
200,1729782726381,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,72,69,71,74,71,71,68,72,52.6315803527832,0,19.047618865966797,0,15.789472579956055,0,5,0,15.000000953674316,0,20,0,30.000001907348633,0,10,0,77.08365631103516,68719476736,1073741824,29366837248,49020928
204,1729782726581,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,72,69,71,74,71,71,68,72,40,0,15.000000953674316,0,9.523809432983398,0,4.761904716491699,0,30.000001907348633,0,35,0,20,0,23.809524536132813,0,77.08365631103516,68719476736,1073741824,29366837248,49020928
200,1729782726786,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,72,69,71,74,71,71,68,72,47.619049072265625,0,20,0,10,0,5.263157844543457,0,25,0,28.571430206298828,0,33.333335876464844,0,30.000001907348633,0,77.08365631103516,68719476736,1073741824,29364297728,49020928
200,1729782726987,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,72,69,71,74,71,71,68,72,60.000003814697266,0,25,0,15.000000953674316,0,9.523809432983398,0,30.000001907348633,0,25,4.761904716491699,15.789472579956055,0,10,0,77.08365631103516,68719476736,1073741824,29364273152,49020928
199,1729782727189,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,73,86,73,72,71,70,70,69,50,0,20,0,10,0,9.523809432983398,0,40,0,47.36842346191406,0,20,0,20,0,77.08365631103516,68719476736,1073741824,29364449280,49020928
203,1729782727389,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,73,86,73,72,71,70,70,69,47.36842346191406,0,30.000001907348633,0,30.000001907348633,0,21.052631378173828,0,35,0,42.85714340209961,0,40,0,31.57894515991211,0,77.25460815429688,68719476736,1073741824,29364482048,49020928
12,1729782727593,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,73,86,73,72,71,70,70,69,42.85714340209961,0,9.523809432983398,0,14.285715103149414,0,4.761904716491699,0,28.571430206298828,0,20,0,20,0,14.285715103149414,0,77.25460815429688,68719476736,1073741824,29359112192,49020928
