Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729779247977,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,84,79,79,79,80,78,80,79,50,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,66.30917358398438,68719476736,1073741824,29335752704,49020928
200,1729779247978,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,84,79,79,79,80,78,80,79,0,0,50,0,50,0,0,0,100,0,100,0,0,0,50,0,66.30917358398438,68719476736,1073741824,29335752704,49020928
204,1729779248179,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,83,82,83,85,82,82,86,79,55,0,31.57894515991211,0,45,0,30.000001907348633,0,45,0,45,0,47.36842346191406,0,31.57894515991211,0,66.30917358398438,68719476736,1073741824,29335752704,49020928
199,1729779248383,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,83,82,83,85,82,82,86,79,61.904762268066406,4.761904716491699,50,0,52.38095474243164,4.761904716491699,45.45454788208008,4.761904716491699,50,4.761904716491699,52.38095474243164,0,52.38095474243164,0,38.095237731933594,0,60.59795379638672,68719476736,1073741824,29335752704,49020928
202,1729779248583,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,83,82,83,85,82,82,86,79,55,0,28.571430206298828,0,15.789472579956055,0,31.57894515991211,0,36.842105865478516,0,25,0,30.000001907348633,0,33.333335876464844,0,60.59795379638672,68719476736,1073741824,29335752704,49020928
203,1729779248786,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,83,82,83,85,82,82,86,79,50,0,10.526315689086914,0,33.333335876464844,0,15.000000953674316,4.761904716491699,54.54545593261719,0,50,4.761904716491699,28.571430206298828,0,15.789472579956055,0,60.59795379638672,68719476736,1073741824,29424156672,49020928
201,1729779248990,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,83,82,83,85,82,82,86,79,60.000003814697266,0,36.3636360168457,0,20,0,38.095237731933594,0,31.57894515991211,0,25,0,25,0,23.809524536132813,0,60.59795379638672,68719476736,1073741824,29441937408,49020928
204,1729779249192,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,84,79,80,80,80,78,79,79,52.38095474243164,0,31.57894515991211,0,25,0,15.789472579956055,0,28.571430206298828,0,36.842105865478516,0,25,0,42.105262756347656,0,60.59795379638672,68719476736,1073741824,29456568320,49020928
200,1729779249396,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,84,79,80,80,80,78,79,79,45,0,23.809524536132813,0,35,0,33.333335876464844,0,35,0,36.3636360168457,0,36.842105865478516,0,40,0,68.37673950195313,68719476736,1073741824,29471100928,49020928
203,1729779249598,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,84,79,80,80,80,78,79,79,40,0,26.3157901763916,5,50,0,40,0,35,0,42.105262756347656,0,27.272727966308594,0,45,4.761904716491699,68.37673950195313,68719476736,1073741824,29461159936,49020928
