Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729779409311,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,79,74,73,79,73,71,76,71,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.42722702026367,68719476736,1073741824,29367758848,49020928
203,1729779409311,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,79,74,73,79,73,71,76,71,100,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,61.42722702026367,68719476736,1073741824,29370941440,49020928
203,1729779409516,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,79,74,73,79,73,71,76,71,60.000003814697266,4.761904716491699,40,0,36.842105865478516,4.761904716491699,40,0,35,0,47.619049072265625,0,30.000001907348633,4.761904716491699,57.142860412597656,0,61.42722702026367,68719476736,1073741824,29384675328,49020928
202,1729779409720,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,79,74,73,79,73,71,76,71,52.38095474243164,4.761904716491699,42.85714340209961,0,47.619049072265625,0,70,0,47.619049072265625,4.761904716491699,45,0,52.38095474243164,4.761904716491699,45,5,61.42722702026367,68719476736,1073741824,29401903104,49020928
200,1729779409922,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,79,74,73,79,73,71,76,71,47.36842346191406,0,36.842105865478516,0,45,0,33.333335876464844,0,25,0,35,0,30.000001907348633,0,42.85714340209961,0,61.42722702026367,68719476736,1073741824,29420433408,49020928
199,1729779410123,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,79,78,73,74,73,76,74,72,55,0,38.095237731933594,0,40,0,25,0,40,0,35,0,28.571430206298828,0,36.842105865478516,0,61.42722702026367,68719476736,1073741824,29428912128,49020928
199,1729779410323,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,78,73,74,73,76,74,72,42.85714340209961,0,30.000001907348633,0,30.000001907348633,0,40,0,60.000003814697266,4.761904716491699,33.333335876464844,0,57.894737243652344,0,20,0,63.01272964477539,68719476736,1073741824,29448470528,49020928
200,1729779410523,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,78,73,74,73,76,74,72,52.6315803527832,0,20,0,40,0,35,0,36.842105865478516,0,36.842105865478516,0,35,0,25,0,63.01272964477539,68719476736,1073741824,29448470528,49020928
203,1729779410724,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,78,73,74,73,76,74,72,40,0,21.052631378173828,0,25,0,20,0,42.85714340209961,0,40,4.761904716491699,50,0,33.333335876464844,0,63.01272964477539,68719476736,1073741824,29448470528,49020928
203,1729779410929,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,78,73,74,73,76,74,72,47.619049072265625,0,57.142860412597656,0,35,0,47.36842346191406,0,33.333335876464844,0,30.000001907348633,4.545454502105713,30.000001907348633,0,26.3157901763916,0,63.01272964477539,68719476736,1073741824,29448470528,49020928
203,1729779411133,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,77,77,77,74,74,72,83,72,52.38095474243164,0,35,0,33.333335876464844,0,23.809524536132813,0,35,0,38.095237731933594,0,28.571430206298828,0,40.90909194946289,0,63.01272964477539,68719476736,1073741824,29479960576,49020928
200,1729779411337,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,77,77,77,74,74,72,83,72,52.6315803527832,0,38.095237731933594,0,30.000001907348633,0,20,0,26.3157901763916,0,31.57894515991211,0,30.000001907348633,0,45,0,74.51296997070313,68719476736,1073741824,29483716608,49020928
203,1729779411538,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,77,77,77,74,74,72,83,72,42.85714340209961,0,31.57894515991211,0,45,0,14.285715103149414,0,40.90909194946289,0,33.333335876464844,0,28.571430206298828,0,31.57894515991211,4.761904716491699,74.51296997070313,68719476736,1073741824,29488623616,49020928
200,1729779411742,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,77,77,77,74,74,72,83,72,40,0,45,0,28.571430206298828,0,25,0,35,4.761904716491699,33.333335876464844,0,26.3157901763916,0,47.619049072265625,0,74.51296997070313,68719476736,1073741824,29488623616,49020928
202,1729779411943,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,77,77,77,74,74,72,83,72,52.6315803527832,0,50,4.761904716491699,31.57894515991211,4.761904716491699,20,0,36.842105865478516,0,55.55555725097656,0,25,0,45,0,74.51296997070313,68719476736,1073741824,29488623616,49020928
203,1729779412146,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,75,73,73,82,73,77,74,85,40.90909194946289,0,26.3157901763916,0,33.333335876464844,0,65,0,30.000001907348633,0,31.81818199157715,0,40,0,26.3157901763916,0,74.51296997070313,68719476736,1073741824,29508685824,49020928
200,1729779412350,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,75,73,73,82,73,77,74,85,40,0,38.095237731933594,0,40,0,25,4.761904716491699,40,0,42.105262756347656,0,50,0,38.095237731933594,0,73.16761779785156,68719476736,1073741824,29533573120,49020928
203,1729779412551,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,75,73,73,82,73,77,74,85,47.36842346191406,0,15.789472579956055,0,35,0,25,0,42.85714340209961,0,38.095237731933594,0,25,0,55,0,73.16761779785156,68719476736,1073741824,29516800000,49020928
12,1729779412755,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,75,73,73,82,73,77,74,85,57.142860412597656,0,19.047618865966797,0,33.333335876464844,0,27.272727966308594,0,40,0,33.333335876464844,0,35,0,33.333335876464844,0,73.16761779785156,68719476736,1073741824,29361934336,49020928
