Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729782643243,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,65,64,64,65,65,63,64,63,100,0,0,0,0,0,0,0,0,0,0,0,50,0,66.66667175292969,0,46.044097900390625,68719476736,1073741824,28917829632,49020928
203,1729782643243,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,65,64,64,65,65,63,64,63,0,0,0,0,0,0,0,0,0,0,100,0,0,0,NaN,0,46.044097900390625,68719476736,1073741824,28925353984,49020928
202,1729782643447,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,65,64,64,65,65,63,64,63,61.904762268066406,4.761904716491699,42.85714340209961,0,23.809524536132813,0,20,0,50,0,42.85714340209961,0,45,0,30.000001907348633,0,44.915565490722656,68719476736,1073741824,28946931712,49020928
203,1729782643650,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,65,64,64,65,65,63,64,63,65,0,47.619049072265625,4.761904716491699,40,0,33.333335876464844,0,55,0,52.6315803527832,0,52.38095474243164,0,47.619049072265625,4.761904716491699,44.915565490722656,68719476736,1073741824,28946931712,49020928
202,1729782643854,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,65,64,64,65,65,63,64,63,40,0,15.000000953674316,0,19.047618865966797,0,15.789472579956055,0,42.85714340209961,0,28.571430206298828,0,21.052631378173828,0,33.333335876464844,0,44.915565490722656,68719476736,1073741824,28946931712,49020928
204,1729782644058,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,65,64,64,65,65,63,64,63,47.619049072265625,0,22.22222328186035,0,20,0,13.636363983154297,0,42.85714340209961,0,35,0,40,4.761904716491699,25,0,44.915565490722656,68719476736,1073741824,28932075520,49020928
201,1729782644262,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,73,84,75,71,72,71,68,68,31.57894515991211,0,27.272727966308594,0,10,0,15.000000953674316,0,35,0,40,0,25,0,28.571430206298828,0,44.915565490722656,68719476736,1073741824,28932108288,49020928
203,1729782644464,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,73,84,75,71,72,71,68,68,52.38095474243164,0,10,0,15.000000953674316,0,5.263157844543457,0,30.000001907348633,0,33.333335876464844,0,23.809524536132813,0,31.57894515991211,0,54.475067138671875,68719476736,1073741824,28932124672,49020928
202,1729782644668,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,73,84,75,71,72,71,68,68,45,0,30.000001907348633,0,15.000000953674316,0,14.285715103149414,0,36.842105865478516,0,25,0,25,0,20,0,54.475067138671875,68719476736,1073741824,28932128768,49020928
203,1729782644871,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,73,84,75,71,72,71,68,68,50,4.761904716491699,28.571430206298828,0,18.18181800842285,0,9.523809432983398,0,28.571430206298828,0,30.000001907348633,0,15.000000953674316,0,23.809524536132813,0,54.475067138671875,68719476736,1073741824,28932128768,49020928
