Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729778540713,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,61,63,64,61,60,61,59,100,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,36.09901809692383,68719476736,1073741824,27941216256,49020928
206,1729778540713,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,61,63,64,61,60,61,59,50,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,36.09901809692383,68719476736,1073741824,27944247296,49020928
209,1729778540920,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,61,63,64,61,60,61,59,38.095237731933594,0,25,0,14.285715103149414,0,0,0,57.142860412597656,0,25,0,19.047618865966797,0,42.85714340209961,0,36.09901809692383,68719476736,1073741824,27971043328,49020928
209,1729778541130,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,85,66,67,66,65,66,65,30.000001907348633,0,40.90909194946289,0,9.090909004211426,0,10,0,65,0,22.72727394104004,0,23.809524536132813,0,33.333335876464844,0,36.09901809692383,68719476736,1073741824,28010319872,49020928
203,1729778541340,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,85,66,67,66,65,66,65,4.761904716491699,0,33.333335876464844,0,66.66667175292969,0,0,0,4.545454502105713,0,0,0,0,0,0,0,37.102787017822266,68719476736,1073741824,28045447168,49020928
208,1729778541544,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,85,66,67,66,65,66,65,28.571430206298828,0,0,0,31.57894515991211,0,0,0,10,0,65,0,19.047618865966797,0,5,0,37.102787017822266,68719476736,1073741824,28082810880,49020928
207,1729778541753,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,85,66,67,66,65,66,65,0,0,0,0,22.72727394104004,0,0,0,4.761904716491699,0,80.95238494873047,0,4.761904716491699,0,0,0,37.102787017822266,68719476736,1073741824,28082810880,49020928
206,1729778541961,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,85,66,67,66,65,66,65,9.523809432983398,0,0,0,100,0,0,0,0,0,10,0,0,0,0,0,37.102787017822266,68719476736,1073741824,28120252416,49020928
207,1729778542168,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,64,64,64,73,65,64,66,63,19.047618865966797,0,4.761904716491699,0,25,0,0,0,9.523809432983398,0,9.523809432983398,0,60.000003814697266,0,4.761904716491699,0,37.102787017822266,68719476736,1073741824,28131479552,49020928
205,1729778542376,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,64,64,64,73,65,64,66,63,20,0,0,0,0,0,0,0,4.761904716491699,0,4.761904716491699,0,0,0,85,0,54.73177719116211,68719476736,1073741824,28131479552,49020928
