Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729778460019,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,60,60,60,60,60,59,60,59,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.663551330566406,68719476736,1073741824,27956576256,49020928
208,1729778460019,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,60,60,60,60,60,59,60,59,50,0,0,0,0,0,0,0,50,0,100,0,0,0,0,0,35.663551330566406,68719476736,1073741824,27959365632,49020928
209,1729778460229,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,61,63,62,79,62,63,62,21.052631378173828,0,9.523809432983398,0,9.090909004211426,0,4.761904716491699,0,19.047618865966797,0,30.000001907348633,0,18.18181800842285,0,95.23809814453125,0,36.22581100463867,68719476736,1073741824,27959365632,49020928
200,1729778460438,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,61,63,62,79,62,63,62,21.7391300201416,0,75,0,0,0,0,0,33.333335876464844,0,14.285715103149414,0,23.809524536132813,0,38.095237731933594,0,36.22581100463867,68719476736,1073741824,27959365632,49020928
206,1729778460640,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,61,63,62,79,62,63,62,10,0,65,0,0,0,0,0,10,0,10,0,0,0,35,0,36.22581100463867,68719476736,1073741824,27959365632,49020928
205,1729778460846,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,61,63,62,79,62,63,62,10.526315689086914,0,4.545454502105713,0,0,0,9.523809432983398,4.545454502105713,5,0,18.18181800842285,0,71.42857360839844,0,14.285715103149414,0,36.22581100463867,68719476736,1073741824,28065415168,49020928
207,1729778461053,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,61,63,62,79,62,63,62,13.636363983154297,0,9.523809432983398,0,0,0,0,0,4.761904716491699,0,0,0,80.95238494873047,0,15.000000953674316,0,36.22581100463867,68719476736,1073741824,28086353920,49020928
205,1729778461260,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,67,68,88,68,68,66,66,5,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,42.68256759643555,68719476736,1073741824,28102684672,49020928
206,1729778461466,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,67,68,88,68,68,66,66,5,0,0,0,0,0,0,0,36.3636360168457,0,0,0,63.6363639831543,0,4.761904716491699,0,42.68256759643555,68719476736,1073741824,28114395136,49020928
207,1729778461673,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,67,68,88,68,68,66,66,42.85714340209961,0,0,0,0,0,0,0,65,0,4.761904716491699,0,0,0,0,0,42.68256759643555,68719476736,1073741824,28127252480,49020928
