Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729776720331,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,65,65,66,64,63,64,62,NaN,0,0,0,0,0,0,0,33.333335876464844,0,0,0,0,0,0,0,46.10221481323242,68719476736,1073741824,29740421120,49020928
204,1729776720331,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,65,65,66,64,63,64,62,50,0,66.66667175292969,0,0,0,0,0,0,0,0,0,0,0,50,0,46.10221481323242,68719476736,1073741824,29742673920,49020928
201,1729776720536,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,65,65,66,64,63,64,62,47.619049072265625,0,25,0,15.000000953674316,0,14.285715103149414,0,40,0,40,4.761904716491699,20,0,35,0,46.10221481323242,68719476736,1073741824,29755715584,49020928
199,1729776720739,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,65,65,66,64,63,64,62,61.904762268066406,0,40,0,35,0,30.000001907348633,0,45,4.761904716491699,50,0,47.619049072265625,0,35,0,46.10221481323242,68719476736,1073741824,29769433088,49020928
203,1729776720939,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,69,69,71,74,67,75,66,26.3157901763916,0,15.000000953674316,0,10,0,0,0,30.000001907348633,0,15.000000953674316,0,26.3157901763916,0,31.57894515991211,0,46.10221481323242,68719476736,1073741824,29783576576,49020928
202,1729776721143,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,69,69,71,74,67,75,66,38.095237731933594,0,10.526315689086914,0,0,0,4.761904716491699,0,40,0,30.000001907348633,0,20,0,20,4.761904716491699,44.85115051269531,68719476736,1073741824,29787897856,49020928
199,1729776721346,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,69,69,71,74,67,75,66,30.000001907348633,0,18.18181800842285,0,14.285715103149414,0,5,0,28.571430206298828,0,20,0,27.272727966308594,0,19.047618865966797,0,44.85115051269531,68719476736,1073741824,29790793728,49020928
204,1729776721546,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,69,69,71,74,67,75,66,42.105262756347656,0,15.789472579956055,0,5,4.761904716491699,9.523809432983398,0,31.57894515991211,0,28.571430206298828,0,15.789472579956055,0,10,0,44.85115051269531,68719476736,1073741824,29791903744,49020928
200,1729776721751,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,69,69,71,74,67,75,66,40,0,10,0,9.523809432983398,0,5.263157844543457,0,35,0,38.095237731933594,0,20,0,14.285715103149414,0,44.85115051269531,68719476736,1073741824,29796212736,49020928
203,1729776721952,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,69,69,73,69,70,68,67,28.571430206298828,0,9.523809432983398,0,0,0,15.000000953674316,0,28.571430206298828,0,21.052631378173828,0,25,0,10.526315689086914,0,44.85115051269531,68719476736,1073741824,29799673856,49020928
