Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729788792677,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,64,66,66,65,64,64,63,50,0,0,0,0,0,0,0,0,0,33.333335876464844,0,0,0,0,0,37.481224060058594,68719476736,1073741824,29071265792,49020928
200,1729788792678,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,64,66,66,65,64,64,63,100,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,37.481224060058594,68719476736,1073741824,29074653184,49020928
199,1729788792879,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,64,66,66,65,64,64,63,52.38095474243164,0,25,0,14.285715103149414,0,15.000000953674316,0,38.095237731933594,0,45,0,28.571430206298828,0,28.571430206298828,0,37.481224060058594,68719476736,1073741824,29074653184,49020928
200,1729788793079,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,64,66,66,65,64,64,63,55,0,15.789472579956055,4.761904716491699,5,0,5,0,42.105262756347656,4.761904716491699,36.842105865478516,0,31.57894515991211,0,20,0,37.481224060058594,68719476736,1073741824,29074653184,49020928
200,1729788793280,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,64,66,66,65,64,64,63,47.36842346191406,0,5,0,0,0,0,0,25,0,19.047618865966797,0,5,0,0,0,37.481224060058594,68719476736,1073741824,29074653184,49020928
200,1729788793481,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,86,68,67,68,66,66,65,65,52.38095474243164,0,19.047618865966797,0,4.761904716491699,0,0,0,40,0,25,0,15.000000953674316,0,19.047618865966797,0,37.481224060058594,68719476736,1073741824,29125066752,49020928
199,1729788793681,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,86,68,67,68,66,66,65,65,42.105262756347656,0,0,0,0,0,5,0,75,0,5.263157844543457,0,4.761904716491699,0,0,0,44.85103225708008,68719476736,1073741824,29145911296,49020928
203,1729788793882,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,86,68,67,68,66,66,65,65,70,0,0,0,10,0,0,0,25,0,14.285715103149414,0,10.526315689086914,0,0,0,44.85103225708008,68719476736,1073741824,29148524544,49020928
202,1729788794086,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,86,68,67,68,66,66,65,65,66.66667175292969,0,25,0,5,0,0,0,25,0,25,0,23.809524536132813,0,9.523809432983398,4.761904716491699,44.85103225708008,68719476736,1073741824,29155127296,49020928
200,1729788794288,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,86,68,67,68,66,66,65,65,55,0,0,0,0,4.545454502105713,5,0,40,0,33.333335876464844,0,15.000000953674316,0,0,0,44.85103225708008,68719476736,1073741824,29157638144,49020928
