__run_id,__done,input_size,sampling_rate,cache_strategy,input_description,execution_time,execution_time_1,execution_time_2,average_cpu_usage,memory_usage,energy_consumption,dram_energy,package_energy,pp0_energy,pp1_energy
run_0_repetition_0,DONE,"((3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31), (10, 25, 35, 45, 60, 75, 85, 95, 110, 125, 140, 155, 165, 180, 195), 50)",200,knapsack_basic,"5 items, 10 capacity",0.00042261002818122506,0.00020296103321015835,0.00020448100985959172,9.95901229,28021.3359375,9.096765594482422,0.0,0.0,0.0,0.0
run_1_repetition_0,DONE,"((3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31), (10, 25, 35, 45, 60, 75, 85, 95, 110, 125, 140, 155, 165, 180, 195), 50)",200,knapsack_cache,"5 items, 10 capacity",0.0002479099784977734,0.00023422302911058068,9.469804354012012e-07,12.8147547,28029.2578125,9.700516021728514,0.0,0.0,0.0,0.0
run_2_repetition_0,DONE,"((3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31), (10, 25, 35, 45, 60, 75, 85, 95, 110, 125, 140, 155, 165, 180, 195), 50)",200,knapsack_lru_cache,"5 items, 10 capacity",0.00021984096383675933,0.00020631600636988878,9.479699656367302e-07,12.48511906,27969.97395833,8.988733268737793,0.0,0.0,0.0,0.0
run_3_repetition_0,DONE,"((2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40), (15, 30, 45, 60, 75, 90, 105, 120, 135, 150, 165, 180, 195, 210, 225, 240, 255, 270, 285, 300), 75)",200,knapsack_basic,"8 items, 15 capacity",0.003317464026622474,0.0016583660035394132,0.001648260047659278,12.02877007,27986.046875,9.11177527999878,0.0,0.0,0.0,0.0
run_4_repetition_0,DONE,"((2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40), (15, 30, 45, 60, 75, 90, 105, 120, 135, 150, 165, 180, 195, 210, 225, 240, 255, 270, 285, 300), 75)",200,knapsack_cache,"8 items, 15 capacity",0.00030881998827680945,0.0002944620209746063,1.0199728421866894e-06,10.8299399,27971.95833333,9.536479148864746,0.0,0.0,0.0,0.0
run_5_repetition_0,DONE,"((2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40), (15, 30, 45, 60, 75, 90, 105, 120, 135, 150, 165, 180, 195, 210, 225, 240, 255, 270, 285, 300), 75)",200,knapsack_lru_cache,"8 items, 15 capacity",0.00029211200308054686,0.00027944898465648293,8.749775588512421e-07,10.0724112,27976.08984375,9.107588371276856,0.0,0.0,0.0,0.0
run_6_repetition_0,DONE,"((1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 37, 39, 41, 43, 45, 47, 49), (5, 20, 35, 50, 65, 80, 95, 110, 125, 140, 155, 170, 185, 200, 215, 230, 245, 260, 275, 290, 305, 320, 335, 350, 365), 100)",200,knapsack_basic,"11 items, 20 capacity",0.02515652502188459,0.01319808600237593,0.011939457966946065,13.74164605,27994.74609375,8.967384681701661,0.0,0.0,0.0,0.0
run_7_repetition_0,DONE,"((1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 37, 39, 41, 43, 45, 47, 49), (5, 20, 35, 50, 65, 80, 95, 110, 125, 140, 155, 170, 185, 200, 215, 230, 245, 260, 275, 290, 305, 320, 335, 350, 365), 100)",200,knapsack_cache,"11 items, 20 capacity",0.0006928389775566757,0.0006762960110791028,9.809737093746662e-07,10.35792615,27111.21875,18.20885524749756,0.0,0.0,0.0,0.0
run_8_repetition_0,DONE,"((1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 37, 39, 41, 43, 45, 47, 49), (5, 20, 35, 50, 65, 80, 95, 110, 125, 140, 155, 170, 185, 200, 215, 230, 245, 260, 275, 290, 305, 320, 335, 350, 365), 100)",200,knapsack_lru_cache,"11 items, 20 capacity",0.0006354670040309429,0.000622023013420403,1.1060037650167942e-06,14.2272349,27115.58984375,8.665176063537599,0.0,0.0,0.0,0.0
