Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729779570698,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,69,69,69,69,67,68,67,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,49.3115234375,68719476736,1073741824,29683159040,49020928
203,1729779570699,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,69,69,69,69,67,68,67,100,0,0,0,0,0,0,0,50,0,0,0,0,0,100,0,49.3115234375,68719476736,1073741824,29683159040,49020928
202,1729779570903,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,69,69,69,69,67,68,67,55,4.761904716491699,21.052631378173828,0,25,0,15.000000953674316,0,35,0,40,0,42.85714340209961,0,23.809524536132813,4.761904716491699,49.3115234375,68719476736,1073741824,29683159040,49020928
202,1729779571106,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,69,69,69,69,67,68,67,52.38095474243164,0,28.571430206298828,0,23.809524536132813,0,33.333335876464844,0,45,4.761904716491699,38.095237731933594,0,50,0,35,0,49.3115234375,68719476736,1073741824,29683159040,49020928
200,1729779571309,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,79,71,73,73,71,70,70,69,40,0,5,0,20,0,10,0,30.000001907348633,0,15.000000953674316,0,35,0,23.809524536132813,0,48.531681060791016,68719476736,1073741824,29683159040,49020928
204,1729779571510,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,79,71,73,73,71,70,70,69,40,0,19.047618865966797,0,15.000000953674316,0,20,0,36.842105865478516,0,30.000001907348633,0,25,0,10.526315689086914,0,48.531681060791016,68719476736,1073741824,29716537344,49020928
204,1729779571715,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,79,71,73,73,71,70,70,69,40,0,10,0,28.571430206298828,0,25,4.761904716491699,33.333335876464844,0,33.333335876464844,0,20,0,28.571430206298828,0,48.531681060791016,68719476736,1073741824,29737164800,49020928
203,1729779571919,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,79,71,73,73,71,70,70,69,60.000003814697266,0,10,0,5,0,20,0,38.095237731933594,0,20,0,19.047618865966797,0,5,0,48.531681060791016,68719476736,1073741824,29752856576,49020928
202,1729779572123,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,79,71,73,73,71,70,70,69,52.38095474243164,0,33.333335876464844,0,45,0,23.809524536132813,0,47.619049072265625,0,52.38095474243164,0,30.000001907348633,0,30.000001907348633,0,48.531681060791016,68719476736,1073741824,29779640320,49020928
201,1729779572326,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,73,70,71,70,73,69,76,70,45,0,20,0,14.285715103149414,0,20,0,31.57894515991211,0,21.052631378173828,0,15.000000953674316,0,25,0,60.74482727050781,68719476736,1073741824,29779640320,49020928
203,1729779572528,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,73,70,71,70,73,69,76,70,55,0,10,0,5,0,5,0,28.571430206298828,0,42.85714340209961,0,20,0,19.047618865966797,0,60.74482727050781,68719476736,1073741824,29784072192,49020928
203,1729779572732,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,73,70,71,70,73,69,76,70,66.66667175292969,0,10,0,10,0,5,0,20,0,14.285715103149414,0,25,0,20,0,60.74482727050781,68719476736,1073741824,29788975104,49020928
203,1729779572936,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,73,70,71,70,73,69,76,70,35,0,19.047618865966797,0,28.571430206298828,0,4.761904716491699,0,28.571430206298828,0,25,0,27.272727966308594,0,9.523809432983398,0,60.74482727050781,68719476736,1073741824,29793923072,49020928
202,1729779573140,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,69,71,69,73,68,70,73,50,0,20,0,23.809524536132813,0,9.523809432983398,0,20,0,20,0,15.000000953674316,0,35,0,60.74482727050781,68719476736,1073741824,29800132608,49020928
203,1729779573343,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,69,71,69,73,68,70,73,52.38095474243164,0,10,0,10,0,15.789472579956055,0,15.789472579956055,0,25,0,20,0,15.000000953674316,0,63.51742172241211,68719476736,1073741824,29801578496,49020928
202,1729779573547,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,69,71,69,73,68,70,73,50,0,19.047618865966797,0,15.000000953674316,0,14.285715103149414,0,38.095237731933594,0,25,0,25,0,23.809524536132813,0,63.51742172241211,68719476736,1073741824,29825449984,49020928
204,1729779573750,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,69,71,69,73,68,70,73,50,0,30.000001907348633,0,30.000001907348633,0,25,0,35,0,52.38095474243164,4.761904716491699,40,0,25,0,63.51742172241211,68719476736,1073741824,29850980352,49020928
204,1729779573955,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,69,71,69,73,68,70,73,50,0,30.000001907348633,0,35,4.761904716491699,19.047618865966797,0,40,0,40,0,35,0,40,0,63.51742172241211,68719476736,1073741824,29825617920,49020928
202,1729779574159,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,70,71,70,70,69,70,68,60.000003814697266,0,23.809524536132813,0,38.095237731933594,0,30.000001907348633,0,52.38095474243164,0,35,0,28.571430206298828,0,30.000001907348633,0,63.51742172241211,68719476736,1073741824,29821874176,49020928
12,1729779574363,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,70,71,70,70,69,70,68,33.333335876464844,0,10,0,15.000000953674316,0,14.285715103149414,0,25,0,19.047618865966797,0,20,0,19.047618865966797,0,59.375152587890625,68719476736,1073741824,29683523584,49020928
