Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729779328658,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,75,73,74,83,73,73,75,73,100,0,0,0,0,0,0,0,0,0,0,0,33.333335876464844,0,50,0,60.820838928222656,68719476736,1073741824,29320384512,49020928
203,1729779328658,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,75,73,74,83,73,73,75,73,66.66667175292969,0,0,0,0,0,0,0,100,0,0,0,50,0,0,0,60.820838928222656,68719476736,1073741824,29323710464,49020928
203,1729779328863,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,75,73,74,83,73,73,75,73,65,4.545454502105713,30.000001907348633,0,30.000001907348633,0,25,0,45,0,52.38095474243164,0,45,4.761904716491699,42.85714340209961,4.761904716491699,60.820838928222656,68719476736,1073741824,29345636352,49020928
202,1729779329067,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,75,73,74,83,73,73,75,73,55,0,50,0,52.38095474243164,4.545454502105713,45,0,55,0,50,0,55,0,47.36842346191406,0,60.820838928222656,68719476736,1073741824,29363576832,49020928
199,1729779329270,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,79,89,91,77,77,76,79,76,50,0,30.000001907348633,0,40,0,15.000000953674316,0,35,0,45,0,50,0,23.809524536132813,0,65.34992218017578,68719476736,1073741824,29363576832,49020928
204,1729779329470,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,79,89,91,77,77,76,79,76,35,0,20,0,35,0,45,0,30.000001907348633,0,30.000001907348633,0,28.571430206298828,0,23.809524536132813,0,65.34992218017578,68719476736,1073741824,29394395136,49020928
202,1729779329675,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,79,89,91,77,77,76,79,76,55,0,33.333335876464844,0,42.85714340209961,0,33.333335876464844,0,33.333335876464844,0,38.095237731933594,4.761904716491699,15.789472579956055,0,36.842105865478516,0,65.34992218017578,68719476736,1073741824,29410799616,49020928
203,1729779329878,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,79,89,91,77,77,76,79,76,50,0,10.526315689086914,0,20,0,33.333335876464844,0,45,0,25,4.761904716491699,35,0,38.095237731933594,0,65.34992218017578,68719476736,1073741824,29424529408,49020928
202,1729779330082,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,79,89,91,77,77,76,79,76,47.36842346191406,0,31.81818199157715,0,20,0,15.789472579956055,0,40,9.090909004211426,38.095237731933594,0,35,0,25,0,65.34992218017578,68719476736,1073741824,29434683392,49020928
203,1729779330285,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,93,76,76,76,78,76,85,77,42.85714340209961,0,26.3157901763916,0,50,0,35,0,50,0,30.000001907348633,0,33.333335876464844,0,33.333335876464844,0,72.71919250488281,68719476736,1073741824,29434683392,49020928
201,1729779330489,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,93,76,76,76,78,76,85,77,35,0,35,0,35,0,52.38095474243164,0,38.095237731933594,0,26.3157901763916,0,19.047618865966797,0,31.57894515991211,0,72.71919250488281,68719476736,1073741824,29420810240,49020928
204,1729779330691,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,93,76,76,76,78,76,85,77,55,0,19.047618865966797,4.761904716491699,40.90909194946289,0,55,4.761904716491699,40,0,33.333335876464844,0,25,0,38.095237731933594,0,72.71919250488281,68719476736,1073741824,29424717824,49020928
202,1729779330896,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,93,76,76,76,78,76,85,77,45,0,30.000001907348633,0,36.842105865478516,4.761904716491699,19.047618865966797,0,40,0,35,0,21.052631378173828,0,28.571430206298828,4.761904716491699,72.71919250488281,68719476736,1073741824,29430652928,49020928
204,1729779331098,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,93,76,76,76,78,76,85,77,57.142860412597656,4.761904716491699,35,0,40,0,30.000001907348633,0,35,0,50,0,23.809524536132813,0,30.000001907348633,0,72.71919250488281,68719476736,1073741824,29430652928,49020928
202,1729779331303,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,84,86,77,76,78,75,79,82,47.36842346191406,0,20,0,52.38095474243164,0,20,0,36.3636360168457,0,28.571430206298828,0,42.85714340209961,0,35,0,72.1830825805664,68719476736,1073741824,29430652928,49020928
203,1729779331506,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,84,86,77,76,78,75,79,82,47.619049072265625,0,45.45454788208008,0,25,0,20,0,36.842105865478516,0,26.3157901763916,0,30.000001907348633,0,35,0,72.1830825805664,68719476736,1073741824,29458784256,49020928
203,1729779331710,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,84,86,77,76,78,75,79,82,50,0,20,0,28.571430206298828,0,42.85714340209961,0,42.85714340209961,0,28.571430206298828,0,25,0,33.333335876464844,0,72.1830825805664,68719476736,1073741824,29479575552,49020928
204,1729779331914,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,84,86,77,76,78,75,79,82,55,0,21.052631378173828,4.761904716491699,42.85714340209961,0,50,5,30.000001907348633,0,25,0,47.619049072265625,0,30.000001907348633,4.761904716491699,72.1830825805664,68719476736,1073741824,29462646784,49020928
11,1729779332118,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,84,86,77,76,78,75,84,74,38.095237731933594,0,23.809524536132813,0,16.666667938232422,0,19.047618865966797,0,42.85714340209961,0,35,0,45,0,15.000000953674316,0,72.1830825805664,68719476736,1073741824,29313323008,49020928
