Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729777994712,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,60,60,61,60,60,58,59,58,33.333335876464844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.171905517578125,68719476736,1073741824,27977170944,49020928
201,1729777994712,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,60,60,61,60,60,58,59,58,100,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,35.171905517578125,68719476736,1073741824,27980333056,49020928
203,1729777994915,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,60,60,61,60,60,58,59,58,25,0,5,0,84.21052551269531,0,0,0,47.619049072265625,0,30.000001907348633,0,25,0,10.526315689086914,0,35.171905517578125,68719476736,1073741824,28005605376,49020928
199,1729777995118,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,65,78,66,66,69,65,65,30.000001907348633,0,47.619049072265625,0,0,0,0,0,35,0,60.000003814697266,0,25,0,19.047618865966797,4.761904716491699,35.171905517578125,68719476736,1073741824,28044984320,49020928
203,1729777995318,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,65,78,66,66,69,65,65,5,0,4.761904716491699,0,0,0,0,0,0,0,52.6315803527832,0,47.619049072265625,0,0,0,36.44321060180664,68719476736,1073741824,28078911488,49020928
200,1729777995523,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,65,78,66,66,69,65,65,23.809524536132813,0,0,0,0,0,0,0,55,0,4.761904716491699,0,38.095237731933594,0,0,0,36.44321060180664,68719476736,1073741824,28109504512,49020928
202,1729777995724,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,65,78,66,66,69,65,65,30.000001907348633,0,0,0,0,0,0,0,0,0,4.761904716491699,0,73.68421173095703,0,0,0,36.44321060180664,68719476736,1073741824,28134653952,49020928
204,1729777995926,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,65,78,66,66,69,65,65,10,0,20,0,0,0,0,0,80.95238494873047,0,5,0,14.285715103149414,0,0,0,36.44321060180664,68719476736,1073741824,28144582656,49020928
203,1729777996131,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,64,63,64,64,64,63,63,67,20,0,25,0,0,0,40.90909194946289,0,0,0,25,0,0,0,0,0,36.44321060180664,68719476736,1073741824,28144582656,49020928
200,1729777996335,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,64,63,64,64,64,63,63,67,5,0,0,0,0,0,0,0,5,0,95,0,0,0,0,0,53.93461227416992,68719476736,1073741824,28144582656,49020928
204,1729777996536,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,64,63,64,64,64,63,63,67,9.523809432983398,0,0,0,0,0,0,0,100,0,4.761904716491699,0,0,0,0,0,53.93461227416992,68719476736,1073741824,28177584128,49020928
200,1729777996741,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,64,63,64,64,64,63,63,67,15.000000953674316,0,0,0,0,0,0,0,95.23809814453125,0,15.000000953674316,0,19.047618865966797,0,4.761904716491699,0,53.93461227416992,68719476736,1073741824,28191727616,49020928
201,1729777996942,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,64,63,64,64,64,63,63,67,26.3157901763916,0,38.095237731933594,0,0,0,5,0,0,0,45,0,0,0,0,0,53.93461227416992,68719476736,1073741824,28217618432,49020928
204,1729777997143,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,66,68,67,68,95,66,68,19.047618865966797,0,68.42105102539063,0,4.761904716491699,0,21.052631378173828,0,5,0,4.761904716491699,0,5,0,0,0,53.93461227416992,68719476736,1073741824,28258635776,49020928
199,1729777997348,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,66,68,67,68,95,66,68,9.523809432983398,0,0,0,0,0,100,0,4.761904716491699,0,0,0,9.523809432983398,0,0,0,67.67884063720703,68719476736,1073741824,28258574336,49020928
199,1729777997548,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,66,68,67,68,95,66,68,25,0,0,0,4.761904716491699,0,85,0,0,0,0,0,5,0,0,0,67.67884063720703,68719476736,1073741824,28247756800,49020928
15,1729777997749,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,66,68,67,68,95,66,68,60.000003814697266,0,0,0,0,0,0,0,15.000000953674316,0,14.285715103149414,0,0,0,0,0,67.67884063720703,68719476736,1073741824,27982401536,49020928
