Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729778621435,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,61,61,61,61,61,60,60,59,50,0,0,0,0,0,0,0,0,0,33.333335876464844,0,0,0,0,0,35.515987396240234,68719476736,1073741824,27923800064,49020928
206,1729778621435,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,61,61,61,61,61,60,60,59,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,35.515987396240234,68719476736,1073741824,27926781952,49020928
205,1729778621642,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,61,61,61,61,61,60,60,59,36.3636360168457,0,10,0,5.263157844543457,0,75,0,28.571430206298828,0,15.000000953674316,0,31.81818199157715,0,15.000000953674316,0,35.515987396240234,68719476736,1073741824,27952525312,49020928
199,1729778621848,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,61,61,61,61,61,60,60,59,31.57894515991211,0,4.761904716491699,0,0,0,31.81818199157715,0,38.095237731933594,0,22.72727394104004,0,25,0,75,0,35.515987396240234,68719476736,1073741824,27993341952,49020928
208,1729778622048,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,61,61,61,61,61,60,60,59,40,0,0,0,10,0,0,0,10,0,5.263157844543457,0,5,0,66.66667175292969,0,35.515987396240234,68719476736,1073741824,27993341952,49020928
207,1729778622258,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,66,68,66,84,65,71,65,22.72727394104004,0,8.69565200805664,0,4.761904716491699,0,4.761904716491699,0,70,0,9.523809432983398,0,4.761904716491699,0,40,0,39.54633331298828,68719476736,1073741824,28053446656,49020928
204,1729778622465,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,66,68,66,84,65,71,65,15.000000953674316,0,63.15789031982422,0,4.761904716491699,0,0,0,38.095237731933594,0,14.285715103149414,0,15.000000953674316,0,4.545454502105713,0,39.54633331298828,68719476736,1073741824,28079534080,49020928
200,1729778622670,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,66,68,66,84,65,71,65,19.047618865966797,0,0,0,0,0,5,0,95.23809814453125,4.545454502105713,25,0,9.523809432983398,0,0,0,39.54633331298828,68719476736,1073741824,28095033344,49020928
201,1729778622871,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,66,68,66,84,65,71,65,15.789472579956055,0,0,0,4.761904716491699,0,5,0,100,0,10,0,10,0,5,0,39.54633331298828,68719476736,1073741824,28104560640,49020928
209,1729778623072,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,66,68,66,84,65,71,65,23.809524536132813,0,19.047618865966797,0,26.3157901763916,0,14.285715103149414,0,60.000003814697266,0,20,0,15.000000953674316,0,28.571430206298828,0,39.54633331298828,68719476736,1073741824,28120662016,49020928
