Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729776801030,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,60,61,61,60,59,60,59,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,36.57065200805664,68719476736,1073741824,26978373632,49020928
201,1729776801030,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,60,61,61,60,59,60,59,66.66667175292969,0,0,0,0,0,0,0,50,0,50,0,0,0,NaN,0,36.57065200805664,68719476736,1073741824,26981281792,49020928
200,1729776801232,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,60,61,61,60,59,60,59,35,0,10,0,5,0,33.333335876464844,0,20,0,25,0,10,0,80.95238494873047,0,36.57065200805664,68719476736,1073741824,26981281792,49020928
200,1729776801433,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,60,61,61,60,59,60,59,22.22222328186035,0,0,0,9.523809432983398,0,100,0,31.57894515991211,0,20,0,15.000000953674316,0,10,0,36.57065200805664,68719476736,1073741824,26981281792,49020928
203,1729776801634,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,60,61,61,60,59,60,59,19.047618865966797,0,0,0,0,0,65,0,31.81818199157715,0,0,0,4.761904716491699,0,0,0,36.57065200805664,68719476736,1073741824,26981281792,49020928
203,1729776801838,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,60,61,61,60,59,60,59,20,0,0,0,25,0,0,0,40,0,20,0,0,0,0,0,36.57065200805664,68719476736,1073741824,27107799040,49020928
203,1729776802041,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,65,65,65,67,64,68,82,19.047618865966797,0,0,0,5,0,42.85714340209961,0,5,0,45,0,5,0,0,0,42.07323455810547,68719476736,1073741824,27134644224,49020928
199,1729776802245,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,65,65,65,67,64,68,82,5,0,75,0,0,0,0,0,4.761904716491699,0,9.090909004211426,0,10,0,19.047618865966797,0,42.07323455810547,68719476736,1073741824,27146878976,49020928
199,1729776802445,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,65,65,65,67,64,68,82,9.523809432983398,0,33.333335876464844,0,0,0,0,0,0,0,0,0,66.66667175292969,0,0,0,42.07323455810547,68719476736,1073741824,27155181568,49020928
202,1729776802645,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,65,65,65,67,64,68,82,36.842105865478516,0,15.000000953674316,0,0,0,5,0,20,0,9.523809432983398,0,65,0,0,0,42.07323455810547,68719476736,1073741824,27169210368,49020928
204,1729776802848,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,65,65,65,67,64,68,82,28.571430206298828,0,20,0,4.761904716491699,0,0,0,14.285715103149414,0,100,0,10,0,14.285715103149414,0,42.07323455810547,68719476736,1073741824,27183906816,49020928
202,1729776803053,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,63,70,65,64,64,63,62,30.000001907348633,0,0,0,4.761904716491699,0,4.761904716491699,0,20,0,85.71428680419922,0,9.523809432983398,0,0,0,64.44506072998047,68719476736,1073741824,27194929152,49020928
204,1729776803256,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,63,70,65,64,64,63,62,5.263157844543457,0,0,0,0,0,0,0,100,0,5,0,0,0,0,0,64.44506072998047,68719476736,1073741824,27209953280,49020928
199,1729776803461,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,63,70,65,64,64,63,62,9.523809432983398,0,33.333335876464844,0,0,0,30.000001907348633,0,38.095237731933594,0,0,0,0,0,4.545454502105713,0,64.44506072998047,68719476736,1073741824,27266883584,49020928
199,1729776803661,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,63,70,65,64,64,63,62,85.71428680419922,73.68421173095703,78.94737243652344,75,73.68421173095703,76.19047546386719,75,75,78.94737243652344,76.19047546386719,75,75,76.19047546386719,75,90,75,64.44506072998047,68719476736,1073741824,27293868032,49020928
14,1729776803862,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,64,65,64,66,66,64,64,63,26.3157901763916,28.571430206298828,27.272727966308594,20,23.809524536132813,25,25,23.809524536132813,86.36363983154297,20,28.571430206298828,21.052631378173828,21.052631378173828,21.052631378173828,31.57894515991211,25,64.44506072998047,68719476736,1073741824,26985017344,49020928
