Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729789034705,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,64,63,64,63,71,63,62,62,66.66667175292969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.3971061706543,68719476736,1073741824,29127581696,49020928
201,1729789034705,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,64,63,64,63,71,63,62,62,50,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,38.3971061706543,68719476736,1073741824,29130850304,49020928
204,1729789034908,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,64,63,64,63,71,63,62,62,35,0,23.809524536132813,0,10.526315689086914,0,14.285715103149414,0,70,0,33.333335876464844,0,15.000000953674316,0,28.571430206298828,0,38.3971061706543,68719476736,1073741824,29150879744,49020928
204,1729789035112,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,64,63,64,63,71,63,62,62,66.66667175292969,0,10,0,28.571430206298828,0,5,0,35,0,38.095237731933594,0,23.809524536132813,0,15.000000953674316,0,38.3971061706543,68719476736,1073741824,29177528320,49020928
202,1729789035317,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,64,63,64,63,71,63,62,62,5,0,4.761904716491699,0,0,0,0,0,19.047618865966797,0,0,0,80.95238494873047,0,4.545454502105713,0,38.3971061706543,68719476736,1073741824,29192179712,49020928
199,1729789035520,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,86,66,67,68,68,67,66,66,55,0,40,0,0,0,0,0,14.285715103149414,0,0,0,0,0,0,0,38.3971061706543,68719476736,1073741824,29214269440,49020928
200,1729789035720,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,86,66,67,68,68,67,66,66,10,0,0,0,0,0,0,0,100,0,9.523809432983398,0,4.761904716491699,0,0,0,41.216888427734375,68719476736,1073741824,29233147904,49020928
204,1729789035921,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,86,66,67,68,68,67,66,66,40,0,0,0,0,0,0,0,63.15789031982422,0,5.263157844543457,0,0,0,0,0,41.216888427734375,68719476736,1073741824,29242585088,49020928
200,1729789036126,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,86,66,67,68,68,67,66,66,15.000000953674316,0,0,4.761904716491699,5,0,10,0,28.571430206298828,0,42.85714340209961,0,9.523809432983398,0,47.619049072265625,0,41.216888427734375,68719476736,1073741824,29250863104,49020928
199,1729789036327,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,86,66,67,68,68,67,66,66,20,0,0,0,0,0,0,0,65,0,0,0,0,0,20,0,41.216888427734375,68719476736,1073741824,29250863104,49020928
199,1729789036527,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,94,68,70,68,66,68,66,10,0,0,0,0,0,0,0,100,0,5,0,0,0,0,0,41.216888427734375,68719476736,1073741824,29263527936,49020928
200,1729789036727,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,94,68,70,68,66,68,66,5,0,5,0,90.47618865966797,0,0,0,5,0,4.761904716491699,0,5,0,0,0,62.29494857788086,68719476736,1073741824,29271379968,49020928
204,1729789036928,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,94,68,70,68,66,68,66,5,0,75,0,0,0,0,0,9.523809432983398,0,25,0,4.761904716491699,0,0,0,62.29494857788086,68719476736,1073741824,29281816576,49020928
200,1729789037133,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,94,68,70,68,66,68,66,15.000000953674316,0,0,0,0,0,38.095237731933594,0,5,0,50,0,0,0,13.636363983154297,0,62.29494857788086,68719476736,1073741824,29314461696,49020928
202,1729789037334,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,94,68,70,68,66,68,66,15.000000953674316,0,0,0,0,0,47.36842346191406,0,5,0,42.85714340209961,0,0,0,10,0,62.29494857788086,68719476736,1073741824,29438779392,49020928
202,1729789037537,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,67,70,67,100,69,68,69,9.523809432983398,0,9.090909004211426,0,0,0,4.545454502105713,0,0,0,0,0,13.636363983154297,0,90,0,62.29494857788086,68719476736,1073741824,29508820992,49020928
199,1729789037740,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,67,70,67,100,69,68,69,85,80,78.94737243652344,68.42105102539063,80.95238494873047,80,80,70,80.95238494873047,76.19047546386719,80,75,95,80,80.95238494873047,81.81818389892578,69.83082580566406,68719476736,1073741824,29591109632,49020928
